indian oil,gurgaon,Indian Oil Corporation Limited,"1, Mehrauli Rd, Anamika Enclave, Police Lines, Gurugram, Haryana 122007, India",28.4650884,77.0371873
indian oil,gurgaon,Indian Oil Corporation Limited,"Madanpuri Rd, Near Laxmi Bazar, Madanpuri, Sector 7, Gurugram, Haryana 122001, India",28.4633942,77.0187782
indian oil,gurgaon,Indian Oil Corporation Limited,"Sector 39, Gurugram, Haryana 122003, India",28.4364541,77.0504389
indian oil,gurgaon,Indian Oil Corporation Limited,"1, Sohna Rd Islampur, Nambardar Market, Sector 38 Gurgaon, Haryana 122011, Sohna Rd, Nambardar Market, Islampur Village, Sector 38, Gurugram, Haryana 122011, India",28.4299686,77.0362716
indian oil,gurgaon,Indian Oil Corporation Limited,"Pataudi Rd, Gurugram, Haryana 122051, India",28.3823303,76.8419661
indian oil,gurgaon,Indian Oil Corporation Limited,"Sector 52A, Gurugram, Haryana 122003, India",28.4388273,77.0897461
indian oil,gurgaon,Indian Oil Corporation Limited,"ILD Trade Centre, Sohna Rd, Tikri, Sector 48, Gurugram, Haryana 122001, India",28.4250835,77.0376159
indian oil,gurgaon,Indian Oil Corporation Limited,"NH 48, Opp. NSG Gate, Manesar, Gurugram, Haryana 122051, India",28.3426536,76.9377024
indian oil,gurgaon,Indian Oil Corporation Limited,"344/2, Neki Ram Marg, Feroz Gandhi Colony, Block C, Surya Vihar, Sector 9, Gurugram, Haryana 122006, India",28.4688715,77.0043743
indian oil,gurgaon,Indian Oil Corporation Limited,"122022, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122022, India",28.4891173,77.0911556
indian oil,gurgaon,Indian Oil Corporation Limited,"Pataudi Road, Kadipur Village, Sector 10, Gurugram, Haryana 122001, India",28.449567,76.999437
indian oil,gurgaon,Indian Oil Corporation Limited,"Old new delhi Gurgaon Rd, Dundahera Village, Sector 20, Gurugram, Haryana 122008, India",28.5180836,77.0807936
indian oil,gurgaon,Indian Oil Corporation Limited,"new delhi Jaipur Road, Sector 37, Gurugram, Haryana 122001, India",28.4409766,77.0136201
indian oil,gurgaon,Indian Oil Corporation Limited,"Sector 62, Gurugram, Haryana 122102, India",28.4092818,77.0913221
indian oil,gurgaon,Indian Oil Corporation Limited,"Golf Course Ext Rd, Sector 65, Gurugram, Haryana 122018, India",28.4088552,77.066415
indian oil,gurgaon,Indian Oil Corporation Limited,"Sector 89, Gurugram, Haryana 122001, India",28.4118245,76.9433213
indian oil,gurgaon,Indian Oil Corporation Limited,"Sector 113, Bajghera, Gurugram, Haryana 122017, India",28.5226468,77.0227821
indian oil,gurgaon,Indian Oil Corporation Limited,"A101, Sohna Rd, Block A, South City II, Sector 49, Gurugram, Haryana 122018, India",28.4181374,77.0426395
indian oil,gurgaon,Indian Oil Corporation Limited,"10, new delhi - Jaipur Expy, Industrial Development Area, Sector 16, Industrial Development Area, Sector 16, Gurugram, Haryana 122021, India",28.4665179,77.0552328
indian oil,gurgaon,Indian Oil Corporation Limited,"516, Block A, Sushant Lok Phase I, Sector 28, Gurugram, Haryana 122022, India",28.4721788,77.0721425
indian oil,gurgaon,Indian Oil Corporation Limited,"Sikanderpur, Sector 26, Gurugram, new delhi 122002, India",28.4820596,77.1085042
indian oil,gurgaon,Indian Oil Corporation Limited,"Sector 15 Part 1, Sector 15, Gurugram, Haryana 122001, India",28.450101,77.039473
indian oil,gurgaon,Indian Oil Corporation Limited,"Sector 84, Gurugram, Haryana 122004, India",28.3922997,76.978183
indian oil,gurgaon,Indian Oil Corporation Limited,"Unnamed Road, Sector 62, Gurugram, Haryana 122102, India",28.4129534,77.0784887
indian oil,gurgaon,Indian Oil Corporation Limited,"MG Road Opposite Neelkanth Hospital, Sikanderpur, Gurugram, Haryana 122002, India",28.4822349,77.1085454
indian oil,gurgaon,Indian Oil Corporation Limited,"Plot No. 83, Sector 18, Dividing Road, Gurgaon, Sarhol, Haryana 122001, India",28.4817719,77.0696712
indian oil,gurgaon,Indian Oil Corporation Limited,"Sector 53, Gurugram, Haryana 122003, India",28.4391743,77.0894534
indian oil,gurgaon,Indian Oil Corporation Limited,"354/3, Sohna Rd, Nambardar Market, Islampur Village, Sector 33, Gurugram, Haryana 122001, India",28.4301714,77.0361509
indian oil,gurgaon,Indian Oil Corporation Limited,"Bilaspur Kalan, Gurgaon, MDR-132, Bilaspur Road, Gurgaon, Gurugram, Haryana 122413, India",28.274356,76.892471
indian oil,gurgaon,Indian Oil Corporation Limited,"Sohna - Gurgaon Rd, Block S, Sector 49, Gurugram, Haryana 122018, India",28.4174341,77.0415951
indian oil,gurgaon,Indian Oil Corporation Limited,"23, Sector 44 Rd, Kanhai Colony, Sector 44, Gurugram, Haryana 122022, India",28.4488064,77.0778884
indian oil,gurgaon,Indian Oil Corporation Limited,"Manesar, Gurgaon, NH-8, new delhi Jaipur Highway, Gurgaon, Gurugram, Haryana 122052, India",28.323441,76.900849
indian oil,gurgaon,Indian Oil Corporation Limited,"1187, Shaheed Ripon Katyal Marg, Block B, IFFCO Colony, Sector 18, Gurugram, Haryana 122022, India",28.480271,77.070279
indian oil,noida,Indian Oil Corporation Limited,"E1, Udhyog Marg, Block A, Sector 1, Noida, Uttar Pradesh 110096, India",28.5869888,77.3112664
indian oil,noida,Indian Oil Corporation Limited,"J-36, Dadri Main Rd, J Block, Aghapur, Sector 41, Noida, Uttar Pradesh 201303, India",28.5616892,77.3581942
indian oil,noida,Indian Oil Corporation Limited,"E8, Sector 1, Near Mother Dairy, Noida, Uttar Pradesh 110096, India",28.5891701,77.3093501
indian oil,noida,Indian Oil Corporation Limited,"Gulmohar Commercial Complex, Captain Vijyant Thapar Marg, B Block, Sector 2, Noida, Uttar Pradesh 201301, India",28.58375,77.3117959
indian oil,noida,Indian Oil Corporation Limited,"PP1, Noida-Greater Noida Expy, Sector 105, Noida, Uttar Pradesh 201304, India",28.5286598,77.3662329
indian oil,noida,Indian Oil Corporation Limited,"C-30, Udhyog Marg, C Block, Sector 14, Noida, Uttar Pradesh 110096, India",28.5853911,77.3090818
indian oil,noida,Indian Oil Corporation Limited,"Block B, Noida Phase-2, Phase-2, Noida, Uttar Pradesh 201305, India",28.5346781,77.4042901
indian oil,noida,Indian Oil Corporation Limited,"Main Road, Amaltash Marg, Sector 21A, Noida, Uttar Pradesh 201301, India",28.5916848,77.3389693
indian oil,noida,Indian Oil Corporation Limited,"Plot No. 19 Near, Film City, Sector 16A, Noida, Uttar Pradesh 201301, India",28.5661999,77.316739
indian oil,noida,Indian Oil Corporation Limited,"West, Gaur City 2, Greater Noida, Uttar Pradesh 201306, India",28.6175314,77.4190862
indian oil,noida,Indian Oil Corporation Limited,"Sector 54, Noida, Uttar Pradesh 201307, India",28.5945411,77.3592933
indian oil,noida,Indian Oil Corporation Limited,"Near Sai Temple, Plat No : PP 1, E-103, E-block, Sector 52, Noida, Uttar Pradesh 201307, India",28.5932589,77.3727467
indian oil,noida,Indian Oil Corporation Limited,"Dadri Main Rd, Suthiyana, Greater Noida, Uttar Pradesh 201306, India",28.5303418,77.4534623
indian oil,noida,Indian Oil Corporation Limited,"Main Dadri Road Barola, Near Red Light, Sec.49, Noida, Uttar Pradesh 201301, India",28.5293875,77.4544233
indian oil,noida,Indian Oil Corporation Limited,"Gaur City 1, Ghaziabad, Uttar Pradesh 201009, India",28.6064804,77.4267003
indian oil,noida,Indian Oil Corporation Limited,"Mayur Vihar Phase 1 Extension, new delhi, new delhi 110091, India",28.5937049,77.2967748
indian oil,noida,Indian Oil Corporation Limited,"New Kondli, R.K. Chowk, Mayur Vihar, Phase-3, Sector G,, new delhi, 110096, India",28.6036505,77.3357624
indian oil,noida,Indian Oil Corporation Limited,"West, Sector 16B, Greater Noida, Uttar Pradesh 201318, India",28.6077028,77.4410988
indian oil,noida,Indian Oil Corporation Limited,"NH 24, Pocket A, IFC, Ghazipur, new delhi, new delhi 110096, India",28.6289242,77.3213784
indian oil,noida,Indian Oil Corporation Limited,"Main Road, Udyog Vihar, Greater Noida, Uttar Pradesh 201306, India",28.4966534,77.4867949
Bharat Petroleum,new delhi,Bharat Petroleum,"Vikas Kunj Rd, A-Block, Vikaspuri, new delhi, 110018, India",28.6304286,77.0683098
Bharat Petroleum,new delhi,Bharat Petroleum,"Mangalam Place, Rohini, new delhi, 110085, India",28.7008129,77.1151185
Bharat Petroleum,new delhi,Bharat Petroleum,"A 2B Block, Paschim Vihar, new delhi, 110063, India",28.6705026,77.1023874
Bharat Petroleum,new delhi,Bharat Petroleum,"NEHRU PLACE new delhi, SOUTH new delhi, new delhi 110019, India",28.5502424,77.247925
Bharat Petroleum,new delhi,Bharat Petroleum,"G.T Karnal Road, Grand Trunk Road, Alipur, new delhi, 110036, India",28.7965104,77.1391923
Bharat Petroleum,new delhi,Bharat Petroleum,"Main Yamuna Vihar Road, Yamuna Vihar, new delhi, new delhi 110053, India",28.6971565,77.2718805
Bharat Petroleum,new delhi,Bharat Petroleum,"SECTOR 5 ROHINI new delhi, NORTH WEST new delhi, new delhi 110085, India",28.7181079,77.1104007
